# This file was produced by samtools stats (1.21+htslib-1.21) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats /users/PYS1149/joyita/Geval/post_aligned/SRR11389067_fixed_sorted.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	7a413dd8	d6fc14bf	c5e53e3b
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	19371064	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	19371064
SN	is sorted:	1
SN	1st fragments:	9685532
SN	last fragments:	9685532
SN	reads mapped:	19146140
SN	reads mapped and paired:	18986028	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	224924
SN	reads properly paired:	18956230	# proper-pair bit set
SN	reads paired:	19371064	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	876252	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	19765
SN	supplementary alignments:	0
SN	total length:	1355265639	# ignores clipping
SN	total first fragment length:	681260409	# ignores clipping
SN	total last fragment length:	674005230	# ignores clipping
SN	bases mapped:	1352419337	# ignores clipping
SN	bases mapped (cigar):	1350574817	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	2115724	# from NM fields
SN	error rate:	1.566536e-03	# mismatches / bases mapped (cigar)
SN	average length:	70
SN	average first fragment length:	70
SN	average last fragment length:	70
SN	maximum length:	81
SN	maximum first fragment length:	81
SN	maximum last fragment length:	81
SN	average quality:	34.9
SN	insert size average:	71.5
SN	insert size standard deviation:	35.4
SN	inward oriented pairs:	3620530
SN	outward oriented pairs:	5859666
SN	pairs with other orientation:	441
SN	pairs on different chromosomes:	12377
SN	percentage of properly paired reads (%):	97.9
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	126215	0	0	0	0	0	0	32897	0	0	0	0	0	760	0	0	0	0	376417	0	0	0	9149223	0
FFQ	2	0	0	38	0	0	0	0	0	0	0	0	0	0	0	131756	0	0	0	0	0	0	32596	0	0	0	0	0	932	0	0	0	0	396467	0	0	0	9121571	0
FFQ	3	0	0	150	0	0	0	0	0	0	0	0	0	0	0	137125	0	0	0	0	0	0	31369	0	0	0	0	0	2073	0	0	0	0	406576	0	0	0	9103721	0
FFQ	4	0	0	53	0	0	0	0	0	0	0	0	0	0	0	143449	0	0	0	0	0	0	30595	0	0	0	0	0	4023	0	0	0	0	411373	0	0	0	9089057	0
FFQ	5	0	0	23	0	0	0	0	0	0	0	0	0	0	0	141723	0	0	0	0	0	0	29619	0	0	0	0	0	5723	0	0	0	0	407614	0	0	0	9090995	0
FFQ	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149788	0	0	0	0	0	0	30181	0	0	0	0	0	7356	0	0	0	0	414499	0	0	0	9070650	0
FFQ	7	0	0	178	0	0	0	0	0	0	0	0	0	0	0	151131	0	0	0	0	0	0	28547	0	0	0	0	0	11031	0	0	0	0	412729	0	0	0	9065570	0
FFQ	8	0	0	102	0	0	0	0	0	0	0	0	0	0	0	152284	0	0	0	0	0	0	26877	0	0	0	0	0	16499	0	0	0	0	407343	0	0	0	9062778	0
FFQ	9	0	0	44	0	0	0	0	0	0	0	0	0	0	0	152891	0	0	0	0	0	0	26584	0	0	0	0	0	19069	0	0	0	0	402601	0	0	0	9061232	0
FFQ	10	0	0	78	0	0	0	0	0	0	0	0	0	0	0	155258	0	0	0	0	0	0	26376	0	0	0	0	0	22309	0	0	0	0	406390	0	0	0	9048499	0
FFQ	11	0	0	53	0	0	0	0	0	0	0	0	0	0	0	162169	0	0	0	0	0	0	25953	0	0	0	0	0	27450	0	0	0	0	411708	0	0	0	9027977	0
